word,phonetic,translation,example,example_translation,level,difficulty,topic,subtopic,exam_tags,part_of_speech
washing,/ˈwɑʃɪŋ/,清洗,"The laundry service includes washing, drying, and folding all garments.",洗衣服務包括清洗、烘乾和摺疊所有衣物。,toeic_advanced,2,Travel,Hospitality,"TOEIC,Reading,Part5,Part7",v./n.
watches,/ˈwɑtʃəz/,觀看,The security personnel are instructed to watch the surveillance footage for any suspicious activity.,保全人員奉命監控監控錄像，以查找任何可疑活動。,toeic_advanced,2,Technical,ITSupport,"TOEIC,Reading,Part5,Part7",v.
wearing,/ˈwɛɹɪŋ/,穿著,The CEO was wearing a sharp suit during the important presentation.,在重要的簡報中，執行長穿著一套俐落的西裝。,toeic_advanced,2,Technical,ITSupport,"TOEIC,Reading,Part5,Part7",v./adj.
webpage,/ˈwɛbpɪdʒ/,網頁,The company's new product information is available on its official webpage.,該公司新產品的資訊在其官方網頁上可取得。,toeic_advanced,2,Technical,ITSupport,"TOEIC,Reading,Part5,Part7",n.
website,/ˈwɛbˌsaɪt/,網站，網路資訊平台，通常用於展示公司資訊，產品或服務。,Our company's website provides comprehensive information about our products and services.,我們公司的網站提供了關於我們產品和服務的全面資訊。,toeic_advanced,3,Technical,ITSupport,"TOEIC,Reading,Part5,Part7",n.
weekday,/ˈwikˌdeɪ/,平日,"I usually work from Monday to Friday, which are the weekdays.",我通常從星期一到星期五工作，這些都是平日。,toeic_advanced,3,Corporate,DailyWork,"TOEIC,Reading,Part5,Part7",n.
weekend,/ˈwiˌkɛnd/,週末,The deadline for the project has been extended until next weekend.,這個專案的截止日期已延遲到下週末。,toeic_advanced,3,Corporate,DailyWork,"TOEIC,Reading,Part5,Part7",n.
weekly,/ˈwikɫi/,每週的,The project team holds weekly status meetings to track progress.,專案團隊每週召開狀態會議以追蹤進度。,toeic_advanced,3,Corporate,DailyWork,"TOEIC,Reading,Part5,Part7",adj./adv.
weight,/ˈweɪt/,重量,The shipping department needs to verify the weight of each package before dispatch.,運輸部門需要驗證每個包裹的重量，然後再發貨。,toeic_advanced,3,Logistics,Transit,"TOEIC,Reading,Part5,Part7",n./v.
welcome,/ˈwɛɫkəm/,歡迎,We warmly welcome you to our company and wish you a successful career here.,我們熱烈歡迎您加入我們的公司，並祝您在這裡擁有成功的職業生涯。,toeic_advanced,3,Corporate,Communication,"TOEIC,Reading,Part5,Part7",v./n.
wheels,/ˈhwiɫz/,車輪,The company is sourcing new wheels for the delivery trucks to ensure smooth operations.,公司正在採購新的輪胎給送貨車，以確保順暢的運營。,toeic_advanced,3,Logistics,Transit,"TOEIC,Reading,Part5,Part7",n.
whether,/ˈhwɛðɝ/,是否，無論...與...（引導疑問句,The manager needs to decide whether to approve the project proposal or not.,經理需要決定是否批准專案提案。,toeic_advanced,3,Corporate,Communication,"TOEIC,Reading,Part5,Part7",conjunction/pronoun
window,/ˈwɪndoʊ/,窗戶,Please close the window; it's getting cold outside.,請關上窗戶；外面越來越冷了。,toeic_advanced,3,Technical,ITSupport,"TOEIC,Reading,Part5,Part7",n.
windows,/ˈwɪndoʊz/,窗戶,The office building has large windows to maximize natural light.,這棟辦公大樓的窗戶很大，以最大限度地利用自然光。,toeic_advanced,3,Travel,Hospitality,"TOEIC,Reading,Part5,Part7",n.
winner,/ˈwɪnɝ/,得勝者,Our team is determined to be the winner of this year's sales competition.,我們團隊決心贏得今年的銷售比賽。,toeic_advanced,3,Marketing,Sales,"TOEIC,Reading,Part5,Part7",n.
wishes,/ˈwɪʃɪz/,願望,The company wishes its employees a happy and prosperous New Year.,公司祝願所有員工新年快樂，萬事如意。,toeic_advanced,3,HumanResources,Compensation,"TOEIC,Reading,Part5,Part7",n./v.
within,/wɪˈðɪn/,在...範圍內,The report must be submitted within the next week.,報告必須在下週內提交。,toeic_advanced,3,Technical,ITSupport,"TOEIC,Reading,Part5,Part7",preposition/adv.
without,/wɪˈðaʊt/,沒有,We cannot proceed with the project without her approval.,我們沒有她的批准就無法進行這個專案。,toeic_advanced,3,Technical,ITSupport,"TOEIC,Reading,Part5,Part7",preposition/adv.
wonder,/ˈwəndɝ/,驚奇,I wonder how much the new marketing campaign will cost.,我想知道新的行銷活動會花多少錢。,toeic_advanced,3,Marketing,Advertising,"TOEIC,Reading,Part5,Part7",n./v.
worker,/ˈwɝkɝ/,勞工,The company is looking for skilled workers to fill the vacant positions in the factory.,該公司正在尋找熟練的勞工來填補工廠的空缺職位。,toeic_advanced,3,Manufacturing,Production,"TOEIC,Reading,Part5,Part7",n.
workers,/ˈwɝkɝz/,勞工,The company is committed to providing a safe working environment for all workers.,公司致力於為所有勞工提供安全的工作環境。,toeic_advanced,3,Travel,Hospitality,"TOEIC,Reading,Part5,Part7",n.
worried,/ˈwɝid/,擔憂,The project manager is worried about the delay in delivering the final report.,專案經理擔心最終報告的延遲交付。,toeic_advanced,3,Logistics,Transit,"TOEIC,Reading,Part5,Part7",adj./v.
writer,/ˈɹaɪtɝ/,撰稿人,Our company is seeking a skilled writer to create engaging marketing content.,我們公司正在尋找一位技巧嫻熟的撰稿人，以創建引人入勝的行銷內容。,toeic_advanced,3,Marketing,Sales,"TOEIC,Reading,Part5,Part7",n.
writes,/ˈɹaɪts/,書寫,The marketing team needs to write a compelling proposal to secure the contract.,行銷團隊需要撰寫一份引人注目的提案，以確保簽訂合約。,toeic_advanced,3,Legal,Contracts,"TOEIC,Reading,Part5,Part7",v.
yellow,/ˈjɛɫoʊ/,黃色的,The company logo uses a bright yellow color to stand out.,公司的標誌使用鮮黃色來突顯。,toeic_advanced,3,Corporate,GeneralBusiness,"TOEIC,Reading,Part5,Part7",adj./n.
accent,/ˈækˌsɛnt/,口音,"Despite his slight American accent, he speaks fluent Mandarin.",儘管他帶有一點美國口音，但他講流利的普通話。,toeic_advanced,3,Technical,ITSupport,"TOEIC,Reading,Part5,Part7",n.
adapter,/əˈdæptɝ/,轉接器,I need an adapter to connect my old monitor to the new laptop.,我需要一個轉接器才能把我的舊螢幕接到新筆電上。,toeic_advanced,3,Technical,ITSupport,"TOEIC,Reading,Part5,Part7",n.
adviser,/ædˈvaɪzɝ/,顧問,"Before making a significant investment, it's wise to consult a financial adviser.",在做出重大投資之前，最好諮詢財務顧問。,toeic_advanced,3,Finance,Investment,"TOEIC,Reading,Part5,Part7",n.
advises,/ædˈvaɪzɪz/,建議,The consultant advises the company to invest in renewable energy.,顧問建議公司投資再生能源。,toeic_advanced,3,Finance,Investment,"TOEIC,Reading,Part5,Part7",v.
agents,/ˈeɪdʒənts/,代理人,Our travel agents can assist you with booking flights and hotels.,我們的旅行社代理人可以協助您預訂機票和酒店。,toeic_advanced,3,Travel,Transit,"TOEIC,Reading,Part5,Part7",n.
allot,/əˈlɑːt/,分配，撥給,Management agreed to allot additional budget for employee training.,管理階層同意為員工培訓撥給額外預算。,toeic_advanced,3,Finance,Investment,"TOEIC,Reading,Part5,Part7",v.
carrier,/ˈkæriər/,承運商，航空公司，運輸公司,The freight carrier guarantees overnight delivery for regional shipments.,該貨運承運商保證區域貨物隔夜送達。,toeic_advanced,3,Logistics,Transit,"TOEIC,Reading,Part5,Part7",n.
broaden,/ˈbrɔːdn/,拓寬，擴大（市場或業務）,We aim to broaden our client base by launching a targeted digital campaign.,我們目標透過精準數位推廣活動擴大客戶群。,toeic_advanced,3,Marketing,Advertising,"TOEIC,Reading,Part5,Part7",v.
bureau,/ˈbjʊroʊ/,局，處，辦事處,Please contact the tourism bureau for information regarding business visas.,有關商務簽證的資訊，請聯繫觀光局。,toeic_advanced,3,Travel,Hospitality,"TOEIC,Reading,Part5,Part7",n.
bargain,/ˈbɑːrɡən/,討價還價，特惠商品,The supplier agreed to offer a bargain price on bulk orders.,供應商同意對大宗訂單提供優惠的特價。,toeic_advanced,3,Marketing,Sales,"TOEIC,Reading,Part5,Part7",n./v.
tenancy,/ˈtenənsi/,租賃期，租約,The commercial tenancy will expire at the end of the current fiscal year.,商業租賃期將於本會計年度結束時屆滿。,toeic_advanced,3,Corporate,RealEstate,"TOEIC,Reading,Part5,Part7",n.
backlog,/ˈbækˌlɔːɡ/,積壓工作，待辦訂單,The customer support department is working overtime to clear the backlog of tickets.,客戶支援部門正加班清理積壓的待處理工單。,toeic_advanced,3,Corporate,Operations,"TOEIC,Reading,Part5,Part7",n.
upkeep,/ˈʌpkiːp/,保養，維護費用,The property management firm is responsible for the upkeep of the office complex.,物業管理公司負責該辦公大樓的日常維護保養工作。,toeic_advanced,3,Manufacturing,Production,"TOEIC,Reading,Part5,Part7",n.
board,/bɔːrd/,董事會，登機,The board of directors meets monthly.,董事會每月召開一次會議。,toeic_advanced,3,CorporateGovernance,BoardOfDirectors,"TOEIC,Reading,Part5,Part7",n.
case,/keɪs/,案例，箱子,This is a unique case of market expansion.,這是一個獨特的市場擴張案例。,toeic_advanced,3,Marketing,Sales,"TOEIC,Reading,Part5,Part7",n.
chain,/tʃeɪn/,鏈條，連鎖店,They operate a chain of supermarkets.,他們經營一家連鎖超市。,toeic_advanced,3,Marketing,Sales,"TOEIC,Reading,Part5,Part7",v.
class,/klæs/,班級，種類,The training class will begin at 9 AM.,培訓班將於上午9點開始。,toeic_advanced,3,Corporate,GeneralBusiness,"TOEIC,Reading,Part5,Part7",v.
copy,/ˈkɑːpi/,複製，副本,Please make a copy of this document.,請複印此文件。,toeic_advanced,3,Corporate,GeneralBusiness,"TOEIC,Reading,Part5,Part7",v.
cost,/kɔːst/,花費，成本,The office renovation will cost a lot.,辦公室裝修將花費很多。,toeic_advanced,3,Corporate,GeneralBusiness,"TOEIC,Reading,Part5,Part7",v.
deny,/dɪˈnaɪ/,否認，拒絕,They deny any involvement in the issue.,他們否認與該問題有任何關聯。,toeic_advanced,3,Corporate,GeneralBusiness,"TOEIC,Reading,Part5,Part7",v.
edit,/ˈedɪt/,編輯，校訂,Please edit the draft before submission.,請在提交前編輯草稿。,toeic_advanced,3,Technical,ITSupport,"TOEIC,Reading,Part5,Part7",v.
gain,/ɡeɪn/,獲得，增加,We gained valuable market share this year.,我們今年獲得了寶貴的市場份額。,toeic_advanced,3,Marketing,Sales,"TOEIC,Reading,Part5,Part7",v.
host,/hoʊst/,主持，主辦,Our city will host the global summit.,我們城市將主辦全球高峰會。,toeic_advanced,3,Technical,ITSupport,"TOEIC,Reading,Part5,Part7",v.
judge,/dʒʌdʒ/,評判，判斷,The panel will judge all entries objectively.,評審小組將客觀評審所有參賽作品。,toeic_advanced,3,Corporate,GeneralBusiness,"TOEIC,Reading,Part5,Part7",v.
lead,/liːd/,領導，帶領,He was chosen to lead the task force.,他被選中領導專案小組。,toeic_advanced,3,Corporate,GeneralBusiness,"TOEIC,Reading,Part5,Part7",v.
merge,/mɜːrdʒ/,合併，併購,The two airlines decided to merge operations.,兩家航空公司決定合併業務。,toeic_advanced,3,CorporateGovernance,CorporateStrategy,"TOEIC,Reading,Part5,Part7",v.
offer,/ˈɔːfər/,提供，提議,We offer generous benefits to new hires.,我們為新員工提供豐厚的福利。,toeic_advanced,3,HumanResources,Compensation,"TOEIC,Reading,Part5,Part7",v.
quota,/ˈkwoʊtə/,配額，定額,Our sales team surpassed its quarterly quota.,我們的銷售團隊超越了季度配額。,toeic_advanced,3,Marketing,Sales,"TOEIC,Reading,Part5,Part7",n.
close,/kloʊz/,關閉，結束,We will close the office early on Friday.,我們將在週五提早關閉辦公室。,toeic_advanced,3,Travel,LogisticsAndTransit,"TOEIC,Listening,Reading,Part3,Part7",v.
banana,/banana/,香蕉；（在採購或供應鏈情境中）指一種熱帶水果，常用於食品供應鏈。,The import department is currently negotiating a contract for a large shipment of bananas.,進口部門目前正在洽談一批香蕉的大貨運輸合約。,toeic_advanced,3,Logistics,SupplyChain,"TOEIC,Reading,Part5,Part7",n.
bananas,/bananas/,香蕉；（多數情況下指大量香蕉，常與採購、物流相關）,The import department needs to confirm the quantity of bananas before placing the order.,進口部門需要在下訂單前確認香蕉的數量。,toeic_advanced,3,Logistics,SupplyChain,"TOEIC,Reading,Part5,Part7",n.
norris,/norris/,諾里斯 (Norris) 通常指 Norris Industries 的品牌名稱，一家生產和銷售工業工具和設備的公司。,Our procurement department is evaluating Norris drills for increased efficiency.,我們的採購部門正在評估 Norris 品牌的鑽機以提高效率。,toeic_advanced,3,Manufacturing,Production,"TOEIC,Reading,Part5,Part7",n.
silver,/silver/,銀色；銀製品；（比喻）優良品質或高價值,The company is sourcing silver bars for its investment portfolio.,該公司正在採購銀條以用於其投資組合。,toeic_advanced,3,Finance,Investment,"TOEIC,Reading,Part5,Part7",n.
euro,/euro/,歐元,The price is 20 euros.,價格是20歐元。,toeic_advanced,3,Finance,Accounting,"TOEIC,Reading,Part5,Part7",n.
abundant,/əˈbʌndənt/,豐富的，充裕的,The region is abundant in natural resources.,該地區擁有豐富的自然資源。,toeic_advanced,3,Corporate,GeneralBusiness,"TOEIC,Reading,Part5,Part7",adj.
accelerate,/əkˈseləreɪt/,加速，促進,We need to accelerate the development of the project.,我們需要加快項目的進度。,toeic_advanced,3,Corporate,GeneralBusiness,"TOEIC,Reading,Part5,Part7",v.
accumulate,/əˈkjuːmjəleɪt/,累積，積聚,Dust began to accumulate on the old books.,舊書上開始積起灰塵。,toeic_advanced,3,Corporate,GeneralBusiness,"TOEIC,Reading,Part5,Part7",v.
accurate,/ˈækjərət/,精確的，準確的,The weather forecast was surprisingly accurate.,天氣預報出奇地準確。,toeic_advanced,3,Corporate,GeneralBusiness,"TOEIC,Reading,Part5,Part7",adj.
advance,/ədˈvæns/,前進，提前,Technology has made great advances recently.,技術最近取得了巨大的進步。,toeic_advanced,3,Technical,ITSupport,"TOEIC,Reading,Part5,Part7",v.
advocate,/ˈædvəkeɪt/,擁護，提倡,He is a strong advocate of free education.,他是免費教育的強烈擁護者。,toeic_advanced,3,Corporate,GeneralBusiness,"TOEIC,Reading,Part5,Part7",v.
aesthetic,/esˈθetɪk/,美學的，美感的,The building has high aesthetic value.,這棟建築具有很高的美學價值。,toeic_advanced,3,Travel,Hospitality,"TOEIC,Reading,Part5,Part7",adj.
